,bench-id,bench-name,job-space-id,job-space-path
5745,4182122,RAL057^1.p,85429,jannis_gehring/TPTP v9.0.0/Problems/RAL
5746,4182123,RAL058^1.p,85429,jannis_gehring/TPTP v9.0.0/Problems/RAL
5747,4182124,RAL059^1.p,85429,jannis_gehring/TPTP v9.0.0/Problems/RAL
5748,4182125,RAL060^1.p,85429,jannis_gehring/TPTP v9.0.0/Problems/RAL
5749,4182126,RAL061^1.p,85429,jannis_gehring/TPTP v9.0.0/Problems/RAL
5750,4182127,RAL062^1.p,85429,jannis_gehring/TPTP v9.0.0/Problems/RAL
5751,4182128,RAL063^1.p,85429,jannis_gehring/TPTP v9.0.0/Problems/RAL
5752,4182129,RAL064^1.p,85429,jannis_gehring/TPTP v9.0.0/Problems/RAL
5753,4182130,RAL065^1.p,85429,jannis_gehring/TPTP v9.0.0/Problems/RAL
5754,4182131,RAL066^1.p,85429,jannis_gehring/TPTP v9.0.0/Problems/RAL
5755,4182132,RAL067^1.p,85429,jannis_gehring/TPTP v9.0.0/Problems/RAL
5756,4182133,RAL068^1.p,85429,jannis_gehring/TPTP v9.0.0/Problems/RAL
5757,4182134,RAL069^1.p,85429,jannis_gehring/TPTP v9.0.0/Problems/RAL
5758,4182135,RAL070^1.p,85429,jannis_gehring/TPTP v9.0.0/Problems/RAL
5759,4182136,REL001-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5760,4182137,REL001+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5761,4182138,REL002-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5762,4182139,REL002+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5763,4182140,REL003-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5764,4182141,REL003+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5765,4182142,REL004-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5766,4182143,REL004+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5767,4182144,REL004-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5768,4182145,REL004+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5769,4182146,REL004-3.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5770,4182147,REL004+3.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5771,4182148,REL005-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5772,4182149,REL005+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5773,4182150,REL005-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5774,4182151,REL005+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5775,4182152,REL005-3.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5776,4182153,REL005+3.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5777,4182154,REL005-4.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5778,4182155,REL005+4.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5779,4182156,REL006-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5780,4182157,REL006+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5781,4182158,REL007-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5782,4182159,REL007+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5783,4182160,REL008-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5784,4182161,REL008+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5785,4182162,REL008-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5786,4182163,REL008+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5787,4182164,REL008-3.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5788,4182165,REL008+3.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5789,4182166,REL008-4.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5790,4182167,REL008+4.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5791,4182168,REL009-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5792,4182169,REL009+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5793,4182170,REL009-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5794,4182171,REL009+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5795,4182172,REL010-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5796,4182173,REL010+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5797,4182174,REL010-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5798,4182175,REL010+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5799,4182176,REL011-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5800,4182177,REL011+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5801,4182178,REL011-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5802,4182179,REL011+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5803,4182180,REL012-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5804,4182181,REL012+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5805,4182182,REL012-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5806,4182183,REL012+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5807,4182184,REL013-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5808,4182185,REL013+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5809,4182186,REL014-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5810,4182187,REL014+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5811,4182188,REL015-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5812,4182189,REL015+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5813,4182190,REL016-10.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5814,4182191,REL016-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5815,4182192,REL016+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5816,4182193,REL016-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5817,4182194,REL016+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5818,4182195,REL016-3.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5819,4182196,REL016+3.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5820,4182197,REL016-4.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5821,4182198,REL016+4.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5822,4182199,REL017-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5823,4182200,REL017+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5824,4182201,REL017-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5825,4182202,REL017+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5826,4182203,REL017-3.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5827,4182204,REL017+3.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5828,4182205,REL017-4.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5829,4182206,REL017+4.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5830,4182207,REL018-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5831,4182208,REL018+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5832,4182209,REL019-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5833,4182210,REL019+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5834,4182211,REL019-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5835,4182212,REL019+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5836,4182213,REL020-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5837,4182214,REL020+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5838,4182215,REL020-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5839,4182216,REL020+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5840,4182217,REL021-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5841,4182218,REL021+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5842,4182219,REL021-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5843,4182220,REL021+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5844,4182221,REL022-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5845,4182222,REL022+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5846,4182223,REL022-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5847,4182224,REL022+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5848,4182225,REL023-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5849,4182226,REL023+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5850,4182227,REL023-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5851,4182228,REL023+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5852,4182229,REL024-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5853,4182230,REL024+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5854,4182231,REL024-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5855,4182232,REL024+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5856,4182233,REL025-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5857,4182234,REL025+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5858,4182235,REL025-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5859,4182236,REL025+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5860,4182237,REL026-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5861,4182238,REL026+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5862,4182239,REL026-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5863,4182240,REL026+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5864,4182241,REL026-3.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5865,4182242,REL026+3.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5866,4182243,REL026-4.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5867,4182244,REL026+4.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5868,4182245,REL027-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5869,4182246,REL027+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5870,4182247,REL027-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5871,4182248,REL027+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5872,4182249,REL027-3.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5873,4182250,REL027+3.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5874,4182251,REL027-4.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5875,4182252,REL027+4.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5876,4182253,REL028-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5877,4182254,REL028+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5878,4182255,REL028-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5879,4182256,REL028+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5880,4182257,REL029-10.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5881,4182258,REL029-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5882,4182259,REL029+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5883,4182260,REL029-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5884,4182261,REL029+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5885,4182262,REL029-3.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5886,4182263,REL029+3.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5887,4182264,REL029-4.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5888,4182265,REL029+4.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5889,4182266,REL030-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5890,4182267,REL030+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5891,4182268,REL030-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5892,4182269,REL030+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5893,4182270,REL030-3.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5894,4182271,REL030+3.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5895,4182272,REL030-4.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5896,4182273,REL030+4.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5897,4182274,REL031-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5898,4182275,REL031+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5899,4182276,REL031-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5900,4182277,REL031+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5901,4182278,REL032-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5902,4182279,REL032+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5903,4182280,REL032-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5904,4182281,REL032+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5905,4182282,REL033-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5906,4182283,REL033+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5907,4182284,REL033-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5908,4182285,REL033+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5909,4182286,REL033-3.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5910,4182287,REL033+3.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5911,4182288,REL033-4.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5912,4182289,REL033+4.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5913,4182290,REL034-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5914,4182291,REL034+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5915,4182292,REL034-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5916,4182293,REL034+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5917,4182294,REL035-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5918,4182295,REL035+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5919,4182296,REL035-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5920,4182297,REL035+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5921,4182298,REL036-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5922,4182299,REL036+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5923,4182300,REL036-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5924,4182301,REL036+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5925,4182302,REL037-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5926,4182303,REL037+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5927,4182304,REL037-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5928,4182305,REL037+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5929,4182306,REL038-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5930,4182307,REL038+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5931,4182308,REL039-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5932,4182309,REL039+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5933,4182310,REL040-10.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5934,4182311,REL040-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5935,4182312,REL040+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5936,4182313,REL040-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5937,4182314,REL040+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5938,4182315,REL040-3.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5939,4182316,REL040+3.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5940,4182317,REL040-4.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5941,4182318,REL040+4.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5942,4182319,REL041-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5943,4182320,REL041+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5944,4182321,REL041-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5945,4182322,REL041+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5946,4182323,REL042-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5947,4182324,REL042+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5948,4182325,REL042-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5949,4182326,REL042+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5950,4182327,REL043-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5951,4182328,REL043+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5952,4182329,REL043-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5953,4182330,REL043+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5954,4182331,REL044-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5955,4182332,REL044+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5956,4182333,REL044-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5957,4182334,REL044+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5958,4182335,REL045-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5959,4182336,REL045+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5960,4182337,REL045-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5961,4182338,REL045+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5962,4182339,REL046-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5963,4182340,REL046+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5964,4182341,REL047-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5965,4182342,REL047+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5966,4182343,REL048-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5967,4182344,REL048+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5968,4182345,REL049-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5969,4182346,REL049+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5970,4182347,REL050-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5971,4182348,REL050+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5972,4182349,REL050-2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5973,4182350,REL050+2.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5974,4182351,REL050-3.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5975,4182352,REL050+3.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5976,4182353,REL050-4.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5977,4182354,REL050+4.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5978,4182355,REL051+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5979,4182356,REL052+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5980,4182357,REL053-1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5981,4182358,REL053+1.p,85430,jannis_gehring/TPTP v9.0.0/Problems/REL
5982,4182359,RNG001-10.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
5983,4182360,RNG001-1.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
5984,4182361,RNG001-2.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
5985,4182362,RNG001-3.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
5986,4182363,RNG001-4.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
5987,4182364,RNG001-5.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
5988,4182365,RNG002-1.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
5989,4182366,RNG003-1.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
5990,4182367,RNG004-10.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
5991,4182368,RNG004-1.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
5992,4182369,RNG004-2.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
5993,4182370,RNG004-3.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
5994,4182371,RNG005-1.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
5995,4182372,RNG005-2.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
5996,4182373,RNG006-10.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
5997,4182374,RNG006-1.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
5998,4182375,RNG006-2.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
5999,4182376,RNG006-3.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6000,4182377,RNG007-1.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6001,4182378,RNG007-4.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6002,4182379,RNG007-5.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6003,4182380,RNG008-1.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6004,4182381,RNG008-2.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6005,4182382,RNG008-3.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6006,4182383,RNG008-4.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6007,4182384,RNG008-5.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6008,4182385,RNG008-6.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6009,4182386,RNG008-7.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6010,4182387,RNG009-5.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6011,4182388,RNG009-7.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6012,4182389,RNG010-1.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6013,4182390,RNG010-2.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6014,4182391,RNG010-5.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6015,4182392,RNG010-6.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6016,4182393,RNG010-7.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6017,4182394,RNG011-5.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6018,4182395,RNG012-6.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6019,4182396,RNG013-6.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6020,4182397,RNG014-6.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6021,4182398,RNG015-6.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6022,4182399,RNG016-6.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6023,4182400,RNG017-6.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6024,4182401,RNG018-6.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6025,4182402,RNG019-6.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6026,4182403,RNG019-7.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6027,4182404,RNG020-6.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6028,4182405,RNG020-7.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6029,4182406,RNG021-6.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6030,4182407,RNG021-7.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6031,4182408,RNG023-6.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6032,4182409,RNG023-7.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6033,4182410,RNG024-6.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6034,4182411,RNG024-7.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6035,4182412,RNG025-1.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6036,4182413,RNG025-4.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6037,4182414,RNG025-5.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6038,4182415,RNG025-6.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6039,4182416,RNG025-7.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6040,4182417,RNG025-8.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6041,4182418,RNG025-9.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6042,4182419,RNG026-6.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6043,4182420,RNG026-7.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6044,4182421,RNG027-10.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6045,4182422,RNG027-1.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6046,4182423,RNG027-2.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6047,4182424,RNG027-5.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6048,4182425,RNG027-7.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6049,4182426,RNG027-8.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6050,4182427,RNG027-9.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6051,4182428,RNG028-1.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6052,4182429,RNG028-2.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6053,4182430,RNG028-5.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6054,4182431,RNG028-7.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6055,4182432,RNG028-8.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6056,4182433,RNG028-9.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
6057,4182434,RNG029-10.p,85431,jannis_gehring/TPTP v9.0.0/Problems/RNG
